,age,education,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,income,net_capital
19314,40,9,9,2,12,2,3,0,25,0,0
19315,30,9,9,6,4,4,3,0,60,0,0
19316,61,14,14,5,10,4,3,0,60,1,0
19317,71,13,13,1,12,0,3,1,6,0,0
19318,42,9,9,2,4,5,3,1,40,0,0
19319,44,7,8,5,7,4,3,0,55,0,0
19320,46,10,10,5,10,4,3,0,60,1,0
19321,50,8,15,0,11,2,0,1,52,1,0
19322,27,13,13,0,12,2,3,0,9,0,0
19323,40,11,11,5,8,4,3,0,15,0,0
19324,21,10,10,0,4,1,3,1,40,0,0
19325,25,9,9,0,2,1,3,0,35,0,0
19326,61,2,3,2,6,2,3,0,56,0,-1876
19327,54,10,10,2,4,2,3,0,30,0,0
19328,31,13,13,0,10,2,3,0,40,0,0
19329,53,10,10,5,5,4,3,0,30,0,0
19330,39,12,12,5,11,4,3,0,55,1,15024
19331,57,8,15,5,6,4,3,0,50,1,15024
19332,48,13,13,2,10,0,3,1,44,0,0
19333,30,10,10,5,6,4,3,0,56,1,0
19334,35,9,9,5,2,4,3,0,60,0,0
19335,42,9,9,5,11,4,3,0,50,0,0
19336,34,9,9,5,3,4,3,0,40,0,0
19337,59,9,9,5,10,4,3,0,40,1,0
19338,69,5,6,5,11,4,3,0,20,0,0
19339,29,10,10,0,4,5,3,1,40,0,0
19340,40,9,9,5,6,4,3,0,40,0,0
19341,21,10,10,0,8,5,3,0,15,0,0
19342,40,12,12,2,12,2,3,1,40,0,0
19343,43,10,10,5,7,4,3,0,40,0,0
19344,36,9,9,2,2,2,3,0,40,0,0
19345,41,9,9,4,12,2,1,0,40,1,0
19346,72,9,9,1,12,2,3,0,30,0,0
19347,20,10,10,0,6,5,3,0,30,0,0
19348,41,13,13,1,4,2,3,1,40,0,0
19349,34,10,10,2,11,2,3,0,50,0,0
19350,48,6,7,2,8,0,0,1,40,0,0
19351,27,9,9,0,11,5,3,1,40,0,0
19352,35,10,10,5,11,4,3,0,60,1,15024
19353,28,9,9,0,7,5,0,0,40,0,0
19354,27,9,9,0,7,5,0,0,40,0,0
19355,20,10,10,0,10,5,3,0,40,0,0
19356,18,10,10,0,10,5,3,1,15,0,0
19357,32,13,13,5,10,4,3,0,40,0,0
19358,38,14,14,5,11,4,3,0,60,1,0
19359,23,10,10,0,8,5,3,0,40,0,0
19360,28,13,13,5,11,4,3,0,45,1,0
19361,40,8,15,5,12,4,3,0,38,1,0
19362,35,9,9,2,3,0,3,1,40,0,0
19363,74,10,10,1,11,0,3,0,40,0,0
19364,28,9,9,0,7,5,3,0,40,0,0
19365,23,10,10,0,2,5,3,0,30,0,0
19366,20,10,10,0,5,5,3,0,10,0,-2258
19367,44,9,9,2,3,0,0,1,56,0,0
19368,46,9,9,2,4,0,3,1,25,0,0
19369,20,10,10,0,12,5,3,0,40,0,0
19370,51,13,13,5,10,4,3,0,50,1,15024
19371,40,10,10,3,4,2,3,1,40,0,0
19372,48,8,15,5,9,4,3,0,40,1,-1977
19373,60,4,5,5,5,4,3,0,84,0,-1672
19374,48,13,13,5,11,4,3,0,40,1,0
19375,46,13,13,5,12,3,3,1,70,0,0
19376,48,13,13,5,11,4,3,0,40,1,0
19377,22,9,9,0,8,0,0,1,35,0,0
19378,24,13,13,0,12,2,3,1,40,0,0
19379,45,10,10,2,12,0,3,1,40,0,0
19380,18,7,8,0,10,5,3,1,35,0,0
19381,39,9,9,5,3,4,3,0,40,0,0
19382,65,9,9,5,5,4,3,0,65,0,-2352
19383,22,10,10,2,3,5,3,1,40,0,0
19384,20,10,10,0,8,5,3,1,20,0,0
19385,28,10,10,5,10,4,3,0,40,0,0
19386,46,8,15,5,12,4,3,0,50,1,99999
19387,42,13,13,5,11,4,3,0,48,1,-1977
19388,61,15,16,5,12,4,3,0,40,1,0
19389,28,10,10,5,11,5,3,0,50,1,7688
19390,18,10,10,0,10,5,3,1,20,0,0
19391,24,13,13,0,12,2,1,0,40,0,0
19392,45,15,16,5,12,4,3,0,56,1,0
19393,24,9,9,0,4,5,3,0,40,0,0
19394,44,13,13,5,11,4,3,0,50,1,15024
19395,20,10,10,0,8,5,3,0,30,0,0
19396,35,10,10,5,9,4,3,0,55,0,2829
19397,52,13,13,5,10,4,3,0,60,0,0
19398,25,12,12,0,5,2,3,0,45,0,2354
19399,19,2,3,0,5,2,3,0,36,0,0
19400,35,13,13,5,12,4,3,0,20,0,0
19401,54,10,10,2,4,0,3,1,40,0,0
19402,21,10,10,0,7,5,3,0,40,0,0
19403,26,9,9,5,4,3,3,1,40,1,0
19404,42,11,11,2,4,0,3,1,40,0,0
19405,19,10,10,0,4,5,3,1,40,0,0
19406,55,14,14,5,11,4,3,0,50,1,-1977
19407,44,9,9,5,4,4,3,0,40,0,0
19408,25,13,13,0,11,5,3,0,55,0,0
19409,26,10,10,5,3,4,3,0,40,0,0
19410,64,12,12,3,12,2,3,1,40,1,0
19411,41,6,7,2,8,0,2,1,40,0,0
19412,25,10,10,0,12,5,0,0,40,0,0
19413,43,10,10,5,6,4,3,0,40,0,0
19414,45,9,9,0,7,5,3,0,48,1,10520
19415,48,13,13,5,12,4,3,0,44,1,0
19416,60,9,9,5,6,4,3,0,40,0,0
19417,45,10,10,0,5,2,3,0,50,0,0
19418,51,5,6,5,10,4,3,0,40,1,-1977
19419,37,9,9,2,4,0,3,1,40,0,0
19420,22,10,10,0,4,5,3,0,30,0,0
19421,44,9,9,5,7,4,3,0,65,1,0
19422,27,9,9,5,7,4,3,0,50,0,0
19423,47,9,9,5,7,4,3,0,40,0,0
19424,32,14,14,5,11,4,0,0,40,1,-1977
19425,40,13,13,5,11,4,3,0,50,1,0
19426,41,9,9,5,10,4,3,0,40,0,0
19427,32,5,6,2,3,2,3,1,40,0,0
19428,26,13,13,0,12,2,3,1,40,0,0
19429,47,10,10,5,11,4,1,0,40,0,0
19430,55,9,9,5,11,4,3,0,45,0,0
19431,38,9,9,5,2,4,3,0,40,0,0
19432,24,13,13,0,12,2,3,0,15,0,0
19433,64,15,16,5,11,4,3,0,25,1,0
19434,56,13,13,5,12,4,3,0,40,1,0
19435,41,9,9,5,10,4,3,0,49,1,0
19436,33,9,9,5,10,4,3,0,45,1,7298
19437,33,8,15,0,12,5,3,0,42,1,0
19438,21,10,10,5,8,4,3,0,40,0,0
19439,59,9,9,1,7,2,0,0,40,0,0
19440,58,11,11,5,11,4,3,0,40,1,0
19441,43,14,14,2,12,0,3,0,40,0,0
19442,21,9,9,0,7,5,0,0,40,0,0
19443,45,9,9,0,3,2,3,0,40,0,0
19444,53,9,9,5,11,3,3,1,50,1,0
19445,41,8,15,5,4,4,3,0,50,1,0
19446,27,5,6,5,11,3,3,1,40,0,0
19447,53,10,10,5,7,4,3,0,50,1,0
19448,38,14,14,5,12,4,3,0,35,1,0
19449,31,13,13,5,11,4,3,0,70,1,0
19450,41,9,9,5,6,4,3,0,35,0,0
19451,22,10,10,0,4,5,3,1,40,0,0
19452,43,14,14,5,10,4,3,0,60,0,0
19453,41,10,10,0,12,2,3,0,40,0,0
19454,27,10,10,5,2,3,3,1,35,0,0
19455,41,10,10,5,11,4,3,0,40,0,0
19456,36,8,15,2,12,2,3,0,45,1,99999
19457,49,13,13,5,4,3,3,1,40,1,0
19458,20,9,9,0,2,5,3,0,45,0,0
19459,58,9,9,4,8,0,3,1,45,0,0
19460,35,7,8,0,8,2,0,1,40,0,0
19461,30,9,9,5,1,4,3,0,40,1,0
19462,21,9,9,0,7,5,3,0,40,0,0
19463,29,12,12,0,3,0,3,0,45,0,0
19464,40,9,9,1,10,2,3,1,40,0,0
19465,54,13,13,0,12,0,1,1,40,1,0
19466,35,13,13,5,10,4,3,0,60,1,0
19467,35,13,13,5,10,4,3,0,50,0,0
19468,40,13,13,4,8,2,3,1,40,0,0
19469,59,9,9,3,10,0,0,1,40,0,0
19470,43,10,10,5,3,4,3,0,50,0,0
19471,39,5,6,5,7,4,3,0,60,1,0
19472,51,3,4,3,3,2,0,1,30,0,0
19473,71,10,10,0,8,2,3,1,60,0,2964
19474,33,7,8,2,3,0,0,1,40,0,0
19475,28,9,9,2,8,5,0,0,35,0,0
19476,30,9,9,4,10,0,3,0,40,0,0
19477,20,2,3,4,5,1,3,0,40,0,0
19478,51,9,9,5,10,4,3,0,50,0,0
19479,39,9,9,5,3,3,3,1,40,1,0
19480,62,10,10,5,10,4,1,0,40,1,0
19481,37,9,9,0,11,5,3,0,60,0,0
19482,28,4,5,0,3,2,3,0,50,0,0
19483,23,9,9,0,10,5,1,0,48,0,0
19484,39,13,13,5,10,3,3,1,30,0,0
19485,50,13,13,1,10,0,3,0,65,1,0
19486,31,3,4,0,7,0,3,0,40,0,0
19487,45,13,13,5,11,4,3,0,50,1,-1977
19488,23,13,13,0,12,5,2,0,40,0,0
19489,47,5,6,1,3,2,3,0,40,0,0
19490,59,9,9,1,12,2,3,1,18,0,0
19491,32,12,12,5,2,4,3,0,40,0,0
19492,82,3,4,1,12,2,3,0,5,0,0
19493,49,13,13,5,10,4,3,0,55,1,-2415
19494,74,9,9,1,8,2,3,0,17,0,0
19495,22,10,10,0,4,5,3,0,35,0,0
19496,32,10,10,5,7,4,3,0,55,0,0
19497,34,13,13,5,5,4,3,0,50,1,0
19498,59,13,13,5,7,4,3,0,60,1,0
19499,36,13,13,5,10,4,3,0,50,1,0
19500,59,6,7,2,4,0,3,1,40,0,0
19501,47,13,13,2,11,2,3,0,70,1,0
19502,53,9,9,5,8,4,3,0,45,0,-2002
19503,25,10,10,0,7,0,3,0,35,0,0
19504,44,13,13,2,4,2,0,0,65,0,0
19505,57,8,15,5,10,3,3,1,35,1,15024
19506,42,13,13,5,5,4,3,0,80,1,-1902
19507,58,5,6,5,6,4,3,0,40,0,0
19508,39,13,13,5,10,4,3,0,40,0,3464
19509,32,9,9,0,12,5,0,0,40,0,0
19510,45,3,4,2,3,2,3,0,48,0,0
19511,47,13,13,5,11,3,0,1,35,1,0
19512,52,10,10,5,11,4,3,0,50,0,0
19513,56,1,2,3,11,2,3,0,25,0,0
19514,52,9,9,2,3,2,3,1,40,0,0
19515,34,9,9,0,8,0,0,1,35,0,0
19516,36,3,4,5,7,4,3,0,35,0,0
19517,41,9,9,4,7,2,3,0,40,0,0
19518,30,10,10,0,12,5,3,0,40,0,0
19519,44,13,13,5,11,4,2,0,40,0,0
19520,17,10,10,0,12,5,1,1,40,0,0
19521,34,10,10,0,8,0,3,1,40,0,0
19522,41,10,10,3,8,2,0,0,40,0,0
19523,29,9,9,0,2,2,3,0,40,0,0
19524,25,4,5,0,3,1,3,0,48,0,0
19525,42,13,13,3,12,0,3,0,40,0,0
19526,48,10,10,5,10,4,3,0,40,1,3103
19527,26,11,11,0,10,2,3,0,55,0,0
19528,64,9,9,5,4,3,3,1,40,1,20051
19529,46,13,13,5,10,4,3,0,45,0,0
19530,38,13,13,5,11,4,3,0,50,1,-1887
19531,49,6,7,5,4,4,3,0,40,0,0
19532,23,10,10,0,10,5,0,1,20,0,0
19533,46,13,13,0,12,2,3,1,40,1,0
19534,30,9,9,0,2,0,3,0,55,0,0
19535,49,9,9,5,7,4,3,0,40,1,0
19536,47,11,11,2,12,2,3,0,40,0,0
19537,44,13,13,5,12,4,3,0,50,1,0
19538,31,9,9,2,7,5,3,0,50,0,-1669
19539,19,9,9,0,2,5,3,0,50,0,0
19540,45,12,12,2,12,0,3,1,38,0,5455
19541,34,13,13,5,12,4,3,0,40,1,-1848
19542,26,9,9,0,7,2,3,0,40,0,0
19543,38,9,9,5,6,4,3,0,40,1,0
19544,31,10,10,0,4,2,3,1,43,0,0
19545,36,12,12,3,11,2,3,0,50,0,0
19546,31,13,13,5,11,4,3,0,60,1,0
19547,30,13,13,5,9,4,3,0,40,0,0
19548,37,9,9,5,12,4,3,0,40,1,0
19549,30,13,13,0,12,2,0,0,50,1,0
19550,21,9,9,5,12,3,0,1,30,0,0
19551,73,5,6,1,8,2,3,1,10,0,0
19552,38,14,14,5,11,4,3,0,40,1,0
19553,30,5,6,0,7,2,3,0,50,0,0
19554,33,9,9,5,7,4,3,0,50,1,0
19555,52,13,13,5,12,4,3,0,40,1,7688
19556,58,10,10,2,4,0,3,1,46,0,0
19557,34,14,14,0,12,2,3,1,50,0,0
19558,35,9,9,5,7,4,3,0,40,0,0
19559,59,9,9,5,7,4,3,0,40,1,0
19560,45,13,13,2,11,0,3,1,40,0,0
19561,27,10,10,0,6,2,3,0,48,0,0
19562,31,15,16,0,12,2,3,0,50,1,0
19563,45,10,10,0,5,1,3,0,50,0,0
19564,40,9,9,3,8,1,3,1,25,0,0
19565,27,8,15,5,4,4,3,0,40,0,0
19566,19,9,9,0,8,5,3,0,20,0,0
19567,29,2,3,0,8,2,3,0,25,0,0
19568,34,10,10,5,5,4,3,0,72,0,0
19569,32,12,12,5,7,4,3,0,40,0,0
19570,49,6,7,5,7,4,3,0,40,0,0
19571,33,6,7,2,11,0,3,1,40,1,0
19572,74,3,4,5,2,4,3,0,2,0,0
19573,62,13,13,5,12,4,3,0,50,1,0
19574,39,9,9,5,11,4,3,0,40,0,0
19575,43,9,9,2,11,0,3,1,40,0,0
19576,22,10,10,0,9,2,3,1,60,0,0
19577,24,9,9,5,6,4,3,0,45,0,0
19578,76,9,9,5,12,4,3,0,40,1,0
19579,25,10,10,0,8,0,0,1,40,0,0
19580,19,10,10,0,10,2,3,1,28,0,0
19581,31,12,12,2,4,0,3,1,41,0,0
19582,53,6,7,2,7,1,3,1,40,0,0
19583,61,9,9,5,4,4,3,0,3,0,0
19584,47,13,13,5,8,4,3,0,40,0,0
19585,37,9,9,2,4,0,3,1,45,0,0
19586,50,13,13,2,11,2,3,0,30,0,0
19587,27,10,10,0,10,2,3,0,44,0,0
19588,58,9,9,2,4,2,3,1,40,0,0
19589,43,9,9,5,2,4,0,0,40,0,0
19590,39,12,12,5,4,4,3,0,40,0,0
19591,36,10,10,0,10,2,3,1,35,0,0
19592,56,13,13,5,12,4,3,0,50,0,0
19593,26,9,9,5,5,4,3,0,55,0,0
19594,23,13,13,0,12,5,3,1,38,0,0
19595,47,6,7,0,6,2,0,0,40,0,0
19596,68,7,8,1,10,2,3,1,30,0,0
19597,47,10,10,0,1,2,0,0,40,0,0
19598,45,10,10,5,9,4,3,0,40,1,7688
19599,26,10,10,5,11,4,3,0,60,0,0
19600,20,9,9,0,3,5,3,0,40,0,-1590
19601,46,10,10,0,4,5,3,1,40,0,0
19602,37,12,12,5,9,4,3,0,50,1,0
19603,37,10,10,5,7,4,3,0,45,0,0
19604,43,10,10,5,6,4,3,0,42,0,0
19605,59,14,14,1,12,2,3,1,40,0,0
19606,39,9,9,2,4,0,3,1,40,0,0
19607,32,10,10,2,5,2,3,1,54,0,-1590
19608,63,10,10,5,12,4,3,0,16,0,0
19609,45,13,13,5,12,4,3,0,60,1,0
19610,59,13,13,2,4,0,3,1,40,0,0
19611,36,7,8,0,12,2,3,0,35,0,0
19612,26,9,9,0,9,1,3,0,40,0,0
19613,34,9,9,2,4,0,3,1,40,0,0
19614,41,9,9,5,7,4,3,0,40,1,0
19615,26,9,9,0,2,5,0,0,40,0,0
19616,53,9,9,2,3,2,3,1,40,0,0
19617,33,9,9,5,4,3,3,1,35,1,0
19618,46,13,13,5,11,4,3,0,50,1,0
19619,79,9,9,1,4,2,0,1,30,0,0
19620,31,9,9,1,7,0,3,1,40,0,0
19621,24,9,9,3,8,2,3,0,40,0,0
19622,57,9,9,2,4,0,3,1,62,0,0
19623,40,9,9,3,8,0,3,1,47,0,0
19624,41,11,11,5,10,4,2,0,84,0,-2179
19625,20,10,10,0,4,5,3,0,26,0,0
19626,45,6,7,0,3,2,0,1,40,0,0
19627,27,11,11,3,4,0,3,1,40,0,0
19628,36,2,3,4,7,1,3,0,40,0,0
19629,30,9,9,5,7,4,3,0,40,0,0
19630,36,13,13,5,12,3,3,1,40,1,0
19631,25,9,9,4,5,2,2,0,40,0,0
19632,30,10,10,0,12,2,3,1,25,0,-1719
19633,31,9,9,5,4,3,3,1,40,0,0
19634,49,9,9,5,7,4,3,0,45,1,7688
19635,26,6,7,0,2,0,3,0,20,0,0
19636,25,13,13,0,12,2,3,0,40,0,0
19637,29,11,11,0,4,5,3,1,40,0,0
19638,24,10,10,0,4,5,3,1,52,0,3325
19639,41,9,9,5,4,4,3,0,40,1,0
19640,35,14,14,0,11,2,3,0,40,1,0
19641,57,13,13,5,10,3,3,1,40,1,0
19642,21,6,7,0,0,1,3,1,40,0,0
19643,29,5,6,0,8,5,0,1,32,0,0
19644,36,10,10,5,11,4,3,0,40,0,0
19645,20,10,10,0,4,5,3,1,25,0,0
19646,51,13,13,5,11,4,3,0,40,1,0
19647,39,6,7,5,3,4,3,0,40,0,0
19648,36,13,13,5,11,4,3,0,50,0,5013
19649,40,8,15,5,12,4,3,0,70,1,99999
19650,61,9,9,5,11,4,3,0,50,0,0
19651,38,8,15,5,12,4,3,0,60,0,0
19652,20,10,10,0,12,5,3,0,35,0,0
19653,21,9,9,3,8,5,3,1,35,0,0
19654,40,9,9,2,9,0,3,1,40,0,0
19655,46,5,6,5,7,4,3,0,45,0,0
19656,21,10,10,5,7,4,3,0,54,0,0
19657,35,5,6,5,6,4,0,0,50,0,0
19658,39,13,13,5,10,4,3,0,40,0,0
19659,38,9,9,5,7,4,3,0,60,0,0
19660,30,9,9,3,4,0,3,1,40,0,0
19661,28,4,5,0,3,0,2,0,40,0,0
19662,32,13,13,5,11,4,3,0,40,1,0
19663,46,11,11,5,7,4,3,0,40,1,0
19664,40,11,11,5,7,4,3,0,40,0,0
19665,47,9,9,5,3,3,0,1,40,1,15024
19666,44,5,6,5,6,4,3,0,40,0,0
19667,38,9,9,5,10,4,3,0,40,0,3464
19668,51,9,9,4,12,2,3,0,20,1,0
19669,46,13,13,5,5,4,3,0,40,1,0
19670,51,15,16,5,12,4,3,0,60,1,15024
19671,45,15,16,1,12,0,3,0,40,1,15020
19672,20,10,10,0,8,5,3,1,20,0,0
19673,44,13,13,5,12,4,3,0,45,0,0
19674,33,11,11,5,5,4,3,0,45,0,0
19675,18,9,9,0,8,5,3,1,30,0,0
19676,61,8,15,3,12,2,3,0,40,1,0
19677,50,13,13,0,11,2,3,1,40,0,0
19678,47,9,9,0,3,5,0,0,40,0,0
19679,34,13,13,5,11,4,3,0,50,1,0
19680,53,9,9,5,6,4,0,0,60,0,0
19681,39,10,10,5,7,4,3,0,40,0,0
19682,58,9,9,5,7,4,3,0,40,1,0
19683,66,9,9,5,4,4,0,0,18,0,0
19684,26,6,7,0,5,2,3,0,50,0,0
19685,41,2,3,5,4,4,3,0,40,0,0
19686,47,10,10,5,11,4,3,0,40,0,0
19687,31,11,11,5,3,4,4,0,40,0,0
19688,52,10,10,5,11,4,3,0,40,1,0
19689,29,12,12,5,10,4,3,0,50,1,0
19690,43,4,5,3,2,0,0,1,50,0,0
19691,42,14,14,5,11,4,3,0,40,1,0
19692,35,10,10,0,3,2,0,1,30,0,0
19693,41,9,9,5,3,4,3,0,40,0,2885
19694,34,13,13,5,10,4,3,0,60,1,7298
19695,52,10,10,5,7,4,3,0,40,0,0
19696,61,10,10,5,7,4,3,0,40,0,0
19697,39,9,9,3,11,0,3,0,40,0,0
19698,19,10,10,0,10,2,3,1,25,0,0
19699,46,13,13,5,11,4,3,0,40,1,7688
19700,39,10,10,0,11,2,3,0,45,0,0
19701,22,10,10,0,8,2,3,0,50,0,0
19702,30,9,9,3,4,2,3,1,40,0,0
19703,40,11,11,2,8,2,3,1,32,0,0
19704,43,13,13,4,12,2,3,0,40,0,3325
19705,37,2,3,5,5,4,3,0,36,0,0
19706,23,12,12,0,8,5,3,0,20,0,0
19707,39,12,12,2,12,2,3,0,59,0,0
19708,54,14,14,5,10,4,3,0,40,0,0
19709,46,10,10,5,10,4,3,0,60,0,0
19710,20,10,10,0,6,5,3,1,40,0,0
19711,50,13,13,5,9,3,3,1,50,1,0
19712,17,5,6,0,10,5,3,1,15,0,0
19713,36,9,9,5,3,4,3,0,40,0,0
19714,37,9,9,5,10,4,3,0,45,0,0
19715,53,9,9,2,8,2,3,1,38,0,0
19716,50,9,9,5,6,4,3,0,40,1,0
19717,38,9,9,5,7,4,3,0,40,0,0
19718,63,9,9,5,7,4,3,0,32,0,0
19719,53,9,9,5,7,4,3,0,50,1,0
19720,40,13,13,2,12,2,3,1,50,0,0
19721,23,10,10,0,12,2,3,0,50,0,0
19722,20,9,9,0,2,2,3,0,43,0,0
19723,46,10,10,5,7,4,0,0,40,1,0
19724,28,5,6,0,8,1,4,0,40,0,0
19725,59,14,14,2,12,2,3,0,50,0,0
19726,41,13,13,5,11,4,3,0,40,1,0
19727,33,0,1,5,5,4,3,0,40,0,0
19728,56,7,8,5,7,4,3,0,40,0,0
19729,50,9,9,5,10,4,3,0,55,1,15024
19730,31,13,13,0,11,2,3,1,50,0,0
19731,41,11,11,2,10,5,3,0,50,0,0
19732,38,13,13,5,12,3,3,1,40,1,7688
19733,25,12,12,0,4,5,3,1,40,0,0
19734,18,9,9,0,12,1,2,1,12,0,0
19735,49,13,13,2,12,0,0,1,40,0,0
19736,39,10,10,0,3,5,3,0,40,0,0
19737,22,10,10,0,4,5,3,1,20,0,0
19738,21,10,10,0,12,5,3,1,25,0,0
19739,35,13,13,5,10,4,3,0,40,0,0
19740,21,9,9,0,8,0,3,1,40,0,0
19741,38,9,9,5,7,4,3,0,40,1,0
19742,55,3,4,1,8,0,3,1,20,0,0
19743,31,9,9,2,6,2,3,0,55,0,0
19744,17,6,7,0,12,5,3,0,20,0,0
19745,31,13,13,5,4,4,3,0,50,1,7298
19746,25,13,13,0,12,2,3,0,40,0,0
19747,39,14,14,5,11,4,3,0,55,1,0
19748,50,3,4,5,3,4,3,0,40,0,0
19749,38,13,13,5,12,3,3,1,20,1,0
19750,50,10,10,5,10,4,3,0,60,0,0
19751,63,5,6,5,11,4,3,0,40,0,0
19752,31,9,9,5,6,4,3,0,50,0,0
19753,23,13,13,0,12,5,3,1,40,0,0
19754,18,10,10,0,8,5,3,0,20,0,0
19755,43,13,13,2,12,0,3,1,48,0,0
19756,34,10,10,5,11,4,3,0,50,1,0
19757,18,6,7,0,10,5,3,0,35,0,0
19758,46,9,9,5,3,4,0,0,40,1,4386
19759,35,13,13,0,10,0,3,1,40,1,0
19760,46,14,14,0,11,2,3,1,38,0,0
19761,59,11,11,5,9,4,3,0,40,1,7298
19762,31,3,4,0,2,2,3,1,30,0,0
19763,27,9,9,2,10,0,3,1,37,0,0
19764,41,14,14,5,12,4,3,0,40,0,0
19765,42,9,9,0,7,5,0,0,40,0,0
19766,55,13,13,5,11,4,3,0,40,1,0
19767,34,9,9,0,12,2,0,1,40,0,0
19768,44,9,9,0,3,2,3,1,40,0,0
19769,26,13,13,0,11,2,3,1,50,0,-1669
19770,36,11,11,5,12,3,3,1,40,1,0
19771,69,4,5,5,8,4,3,0,35,0,1424
19772,33,10,10,0,4,0,3,1,40,0,0
19773,30,11,11,5,12,4,3,0,40,0,0
19774,35,9,9,5,8,3,3,1,16,1,0
19775,25,13,13,0,11,2,3,1,40,1,0
19776,21,10,10,0,8,5,0,0,40,0,0
19777,18,6,7,0,8,1,0,0,15,0,0
19778,35,10,10,5,7,4,3,0,60,1,0
19779,20,9,9,5,2,4,3,0,50,0,0
19780,26,14,14,5,12,4,3,0,40,0,5013
19781,46,13,13,5,9,4,3,0,40,0,0
19782,31,13,13,0,12,0,3,1,36,0,0
19783,40,8,15,5,7,4,3,0,40,1,5178
19784,40,9,9,2,11,0,3,1,52,0,-625
19785,31,13,13,0,11,2,3,1,40,0,0
19786,32,15,16,5,11,4,3,0,40,0,0
19787,23,10,10,2,4,5,3,0,40,0,0
19788,25,14,14,0,1,2,3,0,40,0,0
19789,37,10,10,5,6,4,3,0,50,0,0
19790,18,10,10,0,10,5,3,1,20,0,0
19791,55,9,9,1,10,2,3,1,38,0,0
19792,52,4,5,2,7,0,3,1,40,0,0
19793,26,9,9,0,4,5,3,1,40,0,0
19794,37,10,10,0,9,2,3,0,40,1,0
19795,39,9,9,2,11,0,3,1,45,0,0
19796,62,13,13,2,12,2,3,1,40,1,0
19797,19,10,10,0,4,5,3,1,25,0,0
19798,47,9,9,5,7,4,3,0,45,1,0
19799,51,13,13,5,1,4,3,0,40,1,0
19800,55,9,9,2,8,0,3,1,40,0,0
19801,30,9,9,5,7,4,3,0,35,0,0
19802,59,10,10,5,7,4,3,0,36,0,0
19803,45,5,6,5,7,4,3,0,65,0,0
19804,52,10,10,5,11,4,3,0,45,1,15024
19805,21,9,9,0,2,5,3,0,20,0,0
19806,31,9,9,5,3,4,3,0,55,0,0
19807,29,10,10,0,4,5,0,0,40,0,0
19808,24,9,9,5,2,4,3,0,40,0,0
19809,17,5,6,0,8,5,3,0,24,0,0
19810,47,9,9,2,3,2,0,1,40,0,0
19811,46,10,10,5,10,4,3,0,50,1,0
19812,32,9,9,2,4,0,3,1,28,0,0
19813,34,5,6,0,5,2,3,0,44,0,0
19814,63,7,8,5,6,4,3,0,40,0,0
19815,21,10,10,0,8,5,3,0,25,0,0
19816,18,9,9,0,8,1,0,0,36,0,0
19817,49,15,16,5,11,4,3,0,50,1,0
19818,81,9,9,1,4,2,3,1,20,0,0
19819,36,12,12,5,11,4,3,0,40,1,0
19820,47,9,9,5,7,4,3,0,40,1,0
19821,36,14,14,5,10,4,3,0,50,1,0
19822,39,11,11,5,5,4,3,0,60,0,0
19823,46,13,13,0,10,2,3,1,35,0,0
19824,43,10,10,5,4,3,3,1,40,1,-1902
19825,39,13,13,2,4,0,3,1,35,0,0
19826,29,10,10,3,10,2,3,1,40,0,0
19827,23,9,9,0,2,5,0,1,16,0,0
19828,57,5,6,5,7,4,3,0,43,0,0
19829,38,9,9,0,10,0,0,1,42,0,0
19830,25,13,13,0,10,5,3,1,40,0,0
19831,39,10,10,5,11,4,3,0,40,0,0
19832,24,10,10,0,10,2,0,0,40,0,0
19833,56,14,14,5,7,4,3,0,44,1,-1977
19834,39,7,8,2,10,2,3,1,40,0,0
19835,23,11,11,0,10,0,3,1,60,0,0
19836,17,6,7,0,4,2,2,1,20,0,0
19837,67,9,9,2,11,2,3,1,16,0,3273
19838,41,13,13,0,4,2,1,0,50,0,0
19839,24,13,13,0,12,5,3,1,50,0,0
19840,51,13,13,2,11,2,0,0,40,1,10520
19841,30,9,9,2,8,2,3,1,60,0,0
19842,47,9,9,5,5,4,3,0,40,1,15024
19843,56,9,9,0,3,2,3,0,32,0,0
19844,51,9,9,2,7,2,3,0,38,0,0
19845,57,10,10,5,11,4,3,0,55,0,0
19846,34,10,10,2,8,0,3,1,40,0,0
19847,24,13,13,0,12,2,3,0,40,0,0
19848,57,9,9,5,3,4,3,0,40,0,0
19849,38,9,9,5,3,4,3,0,40,1,0
19850,23,9,9,0,9,2,3,1,40,0,0
19851,35,3,4,5,3,4,3,0,40,0,0
19852,58,9,9,5,7,4,3,0,52,0,0
19853,19,9,9,0,4,5,3,1,12,0,1055
19854,19,3,4,0,7,2,3,0,40,0,0
19855,68,15,16,5,12,4,3,0,60,1,-2377
19856,43,10,10,5,11,4,3,0,40,1,-1902
19857,17,6,7,0,8,5,3,1,20,0,0
19858,53,15,16,5,12,4,3,0,50,1,7688
19859,37,15,16,5,12,4,0,0,99,1,0
19860,21,13,13,0,12,2,1,0,25,0,0
19861,63,9,9,5,7,4,3,0,40,1,0
19862,31,10,10,4,6,0,3,0,50,0,0
19863,29,9,9,5,8,4,3,0,40,0,0
19864,43,10,10,5,1,4,3,0,40,1,-1887
19865,27,8,15,0,12,2,3,1,65,1,0
19866,25,9,9,0,8,1,3,0,32,0,0
19867,28,9,9,0,12,2,3,1,40,0,0
